OBJECTID,LOCNUM,SALESVOL,X,Y
554,649595345,35495,-121.06229999999996,38.6500000000001
555,230024887,52059,-121.25459999999998,38.745600000000074
556,241358027,52059,-121.28959999999995,38.79090000000012
557,435039878,35495,-121.21279999999994,38.807800000000064
558,404471959,1183,-121.30369999999994,38.87020000000007
559,719665135,29816,-121.63279999999996,39.14620000000014
560,404479304,65074,-121.09519999999998,38.942300000000074
561,659294508,21088,-119.77759999999992,39.10030000000008
562,856479936,32803,-119.77929999999998,39.46580000000009
563,169688629,28117,-119.71769999999995,39.53370000000013
564,958692394,21527,-121.2997999999999,44.102000000000025
565,630338556,33498,-116.58949999999997,43.609600000000064
566,403846751,37295,-116.28599999999993,43.6104
567,587985565,1116,-116.35249999999995,43.66160000000012
568,239890619,39376,-111.8140999999999,40.377000000000095
569,977381847,1800,-111.69879999999995,40.29570000000006
570,654325760,38251,-111.97819999999999,40.541900000000076
571,637318338,33751,-111.98629999999993,40.61040000000001
572,510261647,37351,-111.9405,40.62850000000003
573,425487776,33751,-112.02289999999995,40.7137000000001
574,967004482,33751,-111.89209999999994,40.567100000000025
575,243252814,67503,-111.84989999999998,40.62250000000006
576,403127953,33751,-111.90239999999996,40.744600000000084
577,928490192,56252,-111.88729999999995,40.918400000000176
578,705338816,33751,-111.98109999999997,41.08790000000003
579,645354002,33751,-112.00739999999998,41.1757000000001
580,668731961,33025,-108.60429999999997,39.09010000000011
581,396149387,1563,-114.46009999999994,42.59020000000001
582,982872475,29032,-111.98329999999996,43.47780000000011
583,959159245,27036,-120.48969999999994,46.60640000000005
584,653372755,24803,-119.3126,46.25850000000001
585,462059767,21083,-119.22189999999995,46.22180000000005
586,988817326,24555,-120.32769999999996,47.43800000000011
587,706197465,37205,-117.36809999999994,47.60850000000006
588,440546430,49607,-117.40479999999994,47.746600000000086
589,497547000,39686,-117.219,47.656100000000045
590,453439531,26798,-116.79139999999992,47.734600000000064
591,532013901,43661,-114.03729999999996,46.887900000000066
592,570938902,32746,-112.02089999999997,46.620100000000065
593,227593589,28379,-114.33049999999996,48.23590000000012
594,544370687,32746,-111.07129999999991,45.711000000000105
595,149279986,30562,-108.58269999999997,45.77080000000006
596,425508142,32746,-108.47269999999993,45.80610000000007
597,312395437,24013,-111.27179999999998,47.49330000000002
598,652138488,33025,-107.86849999999997,38.44450000000005
599,181252941,23117,-104.80119999999995,38.79280000000009
600,630485308,44033,-104.77939999999997,38.905900000000095
601,215624131,88287,-104.71829999999994,38.88800000000008
602,663686830,44033,-104.74549999999998,38.974000000000046
603,390289171,22016,-104.85609999999996,39.40790000000006
604,369231923,33025,-107.34369999999996,39.555500000000066
605,236468419,33025,-106.07789999999993,39.637500000000024
606,165647462,46235,-105.10169999999991,39.61070000000012
607,435319830,33025,-105.159,39.73480000000009
608,404215388,33025,-105.07899999999994,39.707700000000045
609,390391415,33025,-105.11229999999992,39.788100000000064
610,006200711,48436,-105.08539999999998,39.84020000000004
611,390391365,44033,-105.07859999999994,39.886600000000115
612,705338801,33025,-105.00509999999997,39.547900000000006
613,502249493,44033,-104.96589999999995,39.56520000000006
614,165828252,28621,-104.88419999999998,39.53490000000012
615,691291249,33025,-105.00919999999996,39.650000000000084
616,502246556,30823,-104.88189999999993,39.59320000000005
617,428079558,33025,-104.9004,39.65320000000004
618,238237291,29282,-104.86349999999997,39.6909000000001
619,625703830,33025,-104.77379999999991,39.5134000000001
620,691283469,33025,-104.80449999999998,39.592000000000105
621,230176257,38529,-104.79019999999996,39.636700000000054
622,390391324,33025,-104.72219999999999,39.58150000000008
623,653371898,33025,-105.05329999999998,39.74760000000005
624,261596084,44033,-104.93789999999996,39.708500000000114
625,679103069,33025,-104.89579999999998,39.78550000000009
626,403770688,30823,-104.97439999999995,39.91600000000003
627,207105149,66050,-104.82169999999998,39.715100000000035
628,009768144,1100,-105.25659999999999,40.02180000000006
629,398282681,33025,-105.16979999999997,39.95570000000007
630,630308872,1541,-105.13329999999999,40.15340000000007
631,625703848,44033,-104.99519999999993,39.959000000000046
632,662553718,1100,-104.777,39.9556000000001
633,510448574,30823,-105.00399999999993,40.409100000000116
634,243187978,33025,-104.74999999999996,40.39370000000008
635,008815359,44033,-105.07729999999997,40.52850000000006
636,693524787,33025,-105.02349999999993,40.52550000000012
637,230023095,24474,-104.80009999999999,41.16170000000004
638,866257124,22016,-104.60579999999999,38.3031
639,166906123,34264,-106.27009999999997,42.84690000000004
640,465713634,20352,-103.64119999999997,41.867200000000054
641,684693799,31674,-103.18869999999995,44.098700000000086
642,416630879,20197,-100.84259999999993,37.97930000000007
643,413956434,22216,-97.89889999999994,38.07090000000002
644,416975845,24637,-99.08569999999997,40.72210000000007
645,404474307,20197,-97.46479999999997,37.732600000000055
646,404474310,1009,-97.43129999999994,37.67820000000013
647,698303963,30295,-97.24189999999997,37.56850000000001
648,404469966,40394,-97.21159999999995,37.72430000000009
649,412111015,20197,-97.60939999999991,38.7843000000001
650,404476315,30295,-96.60569999999994,39.17190000000003
651,663333524,30295,-95.26089999999995,38.925800000000024
652,404463632,24236,-95.76209999999999,39.028800000000125
653,373101344,30295,-94.81989999999996,38.848900000000114
654,697029833,30295,-94.68199999999993,38.85370000000011
655,404472204,60591,-94.76529999999995,38.9127
656,974714198,30295,-94.67459999999996,38.90790000000011
657,404474410,39074,-94.60689999999994,38.88010000000002
658,215216383,6336,-94.51599999999998,38.815700000000035
659,404467739,5702,-94.41139999999994,38.92640000000005
660,404467666,30295,-94.83009999999992,39.12630000000008
661,396819104,30295,-94.71989999999994,38.950500000000034
662,404458843,30295,-94.76799999999997,39.01060000000007
663,425508043,42242,-94.60679999999996,38.97100000000003
664,404469970,30295,-94.66549999999995,39.01790000000007
665,438977026,30295,-94.62379999999995,39.11940000000006
666,542403779,25345,-94.36960000000002,39.04840000000005
667,213286750,21121,-94.53589999999996,39.17340000000014
668,404467746,31682,-94.65309999999992,39.258900000000104
669,641308838,21121,-94.59529999999994,39.24860000000013
670,223566068,31682,-94.46499999999995,39.24490000000004
671,634814701,32135,-96.66539999999998,40.72820000000005
672,418402418,19281,-96.64419999999994,40.75950000000011
673,404478080,37491,-96.65489999999994,40.81620000000003
674,675635122,48631,-96.19339999999991,41.23580000000002
675,404474444,1285,-96.17969999999997,41.289700000000046
676,665764155,27850,-96.10869999999991,41.214100000000066
677,413653189,85694,-96.11699999999995,41.294200000000046
678,404473455,21121,-94.81499999999994,39.8134000000001
679,404467767,21423,-95.96819999999997,41.1409000000001
680,404465491,5998,-96.04489999999998,41.16520000000006
681,404478081,32135,-96.02479999999994,41.26080000000011
682,649350188,32135,-96.027,41.319300000000126
683,404477939,19383,-95.83779999999993,41.221000000000075
684,499071272,21423,-97.43019999999997,42.01980000000004
685,404467619,29075,-96.33249999999997,42.45160000000003
686,404470169,1055,-96.77099999999994,43.51190000000007
687,719383713,31674,-96.65479999999997,43.53860000000002
688,488396854,21116,-97.08149999999993,44.89000000000008
689,538552431,30523,-94.44369999999994,44.29350000000003
690,404478054,26453,-95.04109999999996,45.09800000000011
691,538509530,26453,-94.37559999999993,44.8571000000001
692,008815581,29281,-101.30759999999995,48.207100000000054
693,404470063,42039,-100.78319999999995,46.79880000000009
694,404474566,25339,-98.44009999999997,45.45730000000007
695,404472297,30523,-96.11379999999996,46.291200000000124
696,404474440,41830,-96.85229999999996,46.86050000000012
697,451339576,28488,-96.72839999999994,46.87540000000011
698,404470043,32558,-95.38989999999994,45.85030000000011
699,243189685,62745,-97.07989999999992,47.88700000000008
700,404460949,32558,-94.9095,47.49510000000003
701,969626399,33889,-81.77099999999996,26.209200000000042
702,482013885,22593,-82.39119999999994,27.051600000000114
703,453435828,36149,-82.49439999999996,27.229100000000102
704,480448190,36149,-82.57549999999999,27.43210000000003
705,987766334,45186,-82.46279999999993,27.336500000000044
706,637357963,67779,-82.45609999999996,27.386200000000027
707,962473328,33889,-82.75399999999995,27.813100000000055
708,396149080,1807,-82.68439999999998,27.837000000000042
709,998808406,56482,-82.64689999999996,27.846500000000038
710,650675705,33889,-82.78579999999992,27.894000000000073
711,453432296,112965,-82.72389999999993,27.960600000000138
712,934348517,36149,-82.50499999999991,27.894800000000096
713,637377268,56482,-82.50559999999996,27.95670000000021
714,366947026,33889,-82.70729999999999,28.063600000000097
715,653372029,45186,-82.61289999999998,28.016000000000098
716,258507748,33889,-82.66459999999992,28.200900000000036
717,934348640,16718,-82.5488999999999,28.02760000000009
718,453436214,36149,-82.50499999999991,28.088800000000045
719,894444595,45186,-82.42759999999996,28.071800000000028
720,637356684,2033,-82.54599999999992,28.188600000000065
721,646771162,33889,-82.47089999999996,28.173200000000126
722,900881004,1355,-82.59669999999996,28.494400000000077
723,402303968,33889,-82.47889999999997,28.478900000000024
724,697900421,33889,-81.94419999999995,26.509800000000066
725,492989710,46315,-81.97719999999995,26.60640000000013
726,643648645,33889,-81.73769999999996,26.271500000000135
727,990300865,22593,-81.80619999999995,26.406700000000143
728,607765161,2033,-81.87129999999992,26.544100000000043
729,637352204,45186,-81.78689999999992,26.483700000000095
730,653372011,451,-81.93329999999995,26.66960000000009
731,697901114,22593,-81.80129999999998,26.61540000000013
732,462421041,21463,-82.1430999999999,27.01160000000009
733,653371997,33889,-82.33519999999999,27.89380000000006
734,458306339,54223,-82.32369999999995,27.935900000000103
735,561376997,27111,-81.97319999999995,27.99960000000006
736,208874321,90372,-82.35529999999997,28.17280000000007
737,267240489,33889,-81.97369999999997,28.093100000000028
738,661191510,33889,-81.64349999999997,28.232900000000015
739,694315912,451,-81.61369999999991,28.34440000000006
740,231398900,67779,-81.70419999999994,28.546800000000076
741,439672142,33889,-81.71509999999998,28.52200000000018
742,653372037,62131,-81.58529999999993,28.521100000000107
743,628999856,33889,-81.47309999999997,28.330100000000108
744,396146987,33889,-81.40939999999996,28.36790000000011
745,657996237,73427,-81.42859999999996,28.494300000000127
746,650147374,33889,-81.39070000000001,28.450600000000133
747,716780937,45186,-81.38009999999994,28.515600000000088
748,629015694,33889,-81.34519999999995,28.555400000000084
749,521832212,67779,-81.20430000000002,28.55160000000011
750,402303962,33889,-80.66159999999996,28.038700000000137
751,471294199,32760,-80.66559999999998,28.080300000000125
752,674929583,45186,-80.72159999999994,28.23020000000003
753,966153884,28241,-80.70459999999997,28.386300000000066
754,667112924,33889,-80.84119999999994,28.55190000000014
755,396147183,35903,-93.98999999999992,29.94890000000002
756,404474574,35903,-94.15509999999992,30.126200000000058
757,404463638,32084,-93.24569999999997,30.197800000000058
758,404458520,64169,-92.05179999999993,30.15940000000005
759,404467669,28876,-91.9956999999999,30.26570000000002
760,404476322,32084,-91.06319999999994,30.38700000000013
761,404465418,42779,-91.02389999999995,30.441300000000115
762,592410252,42779,-93.71789999999999,32.44170000000006
763,665188959,32084,-93.70729999999998,32.55850000000006
764,157659459,35293,-92.45879999999994,31.280500000000096
765,224808154,32084,-92.07109999999996,32.49810000000007
766,404459514,37432,-90.7569,29.61090000000014
767,406693646,32084,-90.24780000000001,30.020200000000017
768,425508180,89837,-90.18349999999995,30.00300000000002
769,698393824,32084,-90.46129999999994,30.47950000000002
770,243252509,55613,-90.1428,30.443800000000067
771,425508138,32084,-90.05649999999999,29.888699999999996
772,404472222,29090,-89.82589999999996,30.317800000000027
773,719405847,31331,-88.9016999999999,30.456300000000077
774,401454054,2730,-87.68289999999996,30.303100000000043
775,425508143,31510,-88.22549999999995,30.673000000000094
776,403300003,31510,-88.11999999999996,30.670400000000054
777,403570352,31510,-87.89639999999999,30.602500000000056
778,404473529,41775,-89.38439999999997,31.321300000000125
779,907063150,41775,-90.14789999999996,32.39880000000003
780,365591718,27154,-90.06219999999998,32.342600000000125
781,237921721,1675,-94.09089999999996,33.458900000000064
782,628320566,30917,-92.53419999999993,34.603500000000025
783,158114470,26795,-92.41489999999999,34.75570000000003
784,403565122,30917,-92.34459999999993,34.749800000000036
785,158022327,20611,-92.22849999999993,34.78900000000008
786,675271050,30917,-92.41409999999996,35.08600000000008
787,659223234,20611,-94.14529999999993,36.12290000000008
788,694262544,30917,-94.17399999999996,36.30180000000014
789,393971593,21121,-93.22619999999998,36.67390000000008
790,404467742,31682,-93.26229999999998,37.15000000000003
791,525992525,31331,-90.00389999999996,34.964600000000075
792,697900819,31331,-89.89819999999996,34.964600000000075
793,694293960,31741,-89.86619999999989,35.103200000000086
794,008816142,42322,-89.90319999999996,35.11310000000006
795,446769317,37243,-89.7557,35.064900000000094
796,243189271,42322,-89.79809999999995,35.13850000000007
797,705329297,31741,-89.68989999999994,35.05010000000009
798,946261526,39571,-89.79629999999993,35.2046
799,428029630,42014,-87.51809999999996,33.1939000000001
800,574676656,31510,-87.63639999999997,34.84010000000012
801,396819401,35040,-90.66799999999995,35.821200000000054
802,897535761,31682,-89.58029999999995,37.29940000000009
803,384467080,31741,-88.8576,35.68680000000012
804,694262635,13555,-87.35769999999997,30.362800000000075
805,463569905,45186,-87.20879999999994,30.468399999999995
806,558069126,28241,-87.22419999999994,30.530100000000125
807,639959451,2711,-87.12689999999999,30.60120000000003
808,637354705,33889,-86.65949999999995,30.410800000000087
809,633954391,30500,-85.86839999999995,30.21920000000012
810,607991650,33889,-86.48189999999995,30.389300000000034
811,469359483,40667,-85.64989999999996,30.190299999999993
812,419210943,40667,-84.24429999999995,30.432700000000068
813,415510962,33889,-84.21479999999995,30.561100000000067
814,434152634,31510,-86.39599999999993,32.45750000000012
815,248930984,31510,-86.16069999999998,32.360700000000115
816,666371679,12604,-85.44389999999997,31.266800000000007
817,904053766,25965,-84.22469999999998,31.621300000000158
818,521881235,32457,-84.97149999999995,32.53440000000008
819,397963265,10503,-85.40829999999995,32.61830000000004
820,466738929,40667,-82.38399999999994,29.620900000000088
821,939850442,23801,-83.31629999999996,30.84320000000002
822,398388538,33889,-81.66779999999994,28.820800000000123
823,396148785,33889,-81.93989999999994,28.93620000000012
824,491015624,1355,-82.15719999999999,29.173900000000057
825,660671777,22593,-81.41789999999996,28.66320000000013
826,419304142,27111,-81.3384,28.67130000000005
827,979587300,28919,-81.34829999999995,28.75470000000018
828,366774115,33889,-81.3337,28.8006000000001
829,637377805,33889,-81.28779999999995,28.595300000000044
830,694722281,33889,-81.23549999999993,28.657600000000112
831,396146656,2711,-81.2929999999999,28.91630000000007
832,242911154,6777,-81.02819999999996,29.109700000000043
833,694519794,2259,-81.21689999999992,29.47570000000012
834,466710670,22593,-81.07879999999994,29.18290000000011
835,637353657,1807,-81.82519999999992,30.199100000000097
836,211324249,677,-81.70729999999996,30.104300000000016
837,372384693,56482,-81.69469999999997,30.23550000000006
838,575127493,15815,-81.6296,30.18830000000005
839,401823882,33889,-81.55049999999993,30.192800000000034
840,372384586,451,-81.52499999999996,30.26030000000007
841,453433286,39312,-81.54819999999995,30.329000000000125
842,617324850,1581,-81.5533,30.629800000000024
843,381623354,22593,-81.32230000000001,29.875700000000084
844,645219544,45186,-81.45669999999993,30.285200000000053
845,934207226,40667,-81.39019999999991,30.25390000000008
846,598143451,28129,-83.68469999999996,32.61660000000006
847,201267887,38948,-83.71529999999993,32.817400000000106
848,653506386,32457,-81.48109999999994,31.2019000000001
849,637379470,2163,-81.17499999999991,31.984200000000026
850,653372078,32457,-81.06819999999999,32.04050000000014
851,355609124,30768,-80.84979999999992,32.25620000000006
852,689441129,16805,-86.98999999999995,33.33430000000006
853,666371596,31510,-86.80299999999994,33.22520000000003
854,715098166,21007,-86.85199999999999,33.35970000000011
855,427922056,31510,-86.77519999999997,33.468100000000035
856,582884367,42014,-86.70819999999999,33.42830000000006
857,653371716,31510,-86.80689999999997,33.60710000000003
858,243183803,84028,-86.64019999999992,33.600800000000056
859,594304313,189063,-86.97089999999994,34.560400000000065
860,421072952,31510,-86.75629999999992,34.749200000000094
861,243183787,2520,-86.68209999999995,34.743900000000124
862,257784710,42014,-86.54389999999991,34.6747
863,604646570,21007,-85.78279999999992,33.609200000000094
864,968015867,21638,-85.07329999999997,33.55920000000009
865,547974774,32457,-84.76009999999998,33.395900000000125
866,637379371,1298,-84.58999999999997,33.441100000000105
867,906907050,37866,-84.43879999999996,33.48160000000012
868,439295226,32457,-84.3543999999999,33.5186000000001
869,243186657,1731,-84.21689999999997,33.46760000000013
870,715921433,32457,-84.73499999999999,33.72620000000006
871,675380208,32457,-84.74449999999996,33.886100000000056
872,715921425,32457,-84.604,33.853200000000136
873,933767006,19474,-84.78589999999997,34.1725000000001
874,512346131,16228,-84.626,33.944700000000076
875,632955126,43276,-84.68460000000002,34.03620000000011
876,637379058,32457,-84.57199999999993,34.00750000000003
877,396148488,32457,-84.54409999999993,34.08310000000012
878,241130129,29644,-84.50199999999994,33.657900000000076
879,366760064,32457,-84.34679999999997,33.75840000000007
880,827861568,34621,-84.47939999999996,33.89780000000015
881,653372128,32457,-84.40099999999994,33.79170000000004
882,661896266,32457,-84.36719999999998,33.82420000000007
883,527780563,54095,-84.36029999999992,33.8518000000001
884,401400510,43276,-84.32689999999994,33.827000000000126
885,000386011,32457,-84.37870000000001,33.906900000000114
886,214473464,38299,-84.24530000000001,33.8467000000001
887,653372052,32457,-84.42729999999995,33.98440000000007
888,401433412,30293,-84.46149999999994,34.03640000000008
889,225245901,32457,-84.34159999999996,33.93050000000007
890,541656914,54095,-84.39759999999993,34.06390000000009
891,000057919,21854,-84.23209999999995,33.94910000000002
892,402845750,6491,-84.28529999999998,34.00070000000013
893,909564965,32457,-84.28659999999996,34.04650000000004
894,898185590,22720,-84.18819999999994,34.01460000000004
895,672448909,32457,-84.2705999999999,34.100899999999996
896,609034475,2163,-84.17399999999995,34.09410000000007
897,667112957,54095,-84.13429999999991,34.18610000000008
898,576899835,31741,-85.15569999999994,35.024600000000085
899,614790616,31741,-85.25169999999994,35.14590000000003
900,402379782,43276,-84.45849999999992,34.23750000000015
901,667508998,31741,-84.86629999999997,35.21710000000017
902,667509061,31741,-86.93759999999993,35.74180000000011
903,366746576,25393,-86.88029999999998,35.89250000000011
904,449727890,44438,-86.81269999999995,35.96560000000009
905,366725448,42322,-86.7786,36.042500000000146
906,627016991,31741,-86.89199999999997,36.13450000000007
907,008817025,46554,-86.85109999999999,36.12760000000008
908,134458942,21584,-86.69299999999998,36.30200000000008
909,657103784,31741,-86.57019999999991,35.9777
910,989064274,33858,-86.42589999999991,35.844100000000026
911,965147713,25393,-86.63769999999991,36.18280000000007
912,396817884,31741,-86.51369999999999,36.1665000000001
913,402304171,31741,-86.62659999999994,36.33180000000005
914,899293914,21161,-87.29239999999997,36.58990000000016
915,903878056,24648,-86.43769999999994,36.950500000000034
916,563460088,63483,-84.15209999999995,35.90210000000008
917,637806357,25965,-84.01599999999998,33.632800000000024
918,609009659,32457,-84.01349999999998,33.875500000000045
919,609009600,32457,-84.01829999999995,33.97070000000007
920,542522768,32457,-83.98229999999995,34.07000000000007
921,659126007,32457,-83.91019999999993,34.18050000000008
922,694262767,32457,-83.75459999999998,33.94340000000007
923,236802088,32457,-83.43879999999993,33.94410000000009
924,985497254,21638,-83.84629999999997,34.29020000000002
925,566042297,1025,-82.67939999999997,34.54990000000005
926,438188797,32457,-82.08119999999992,33.49030000000006
927,610191959,43276,-82.11879999999994,33.526600000000094
928,575694468,27691,-81.71039999999991,33.506900000000094
929,667508964,32819,-81.1940999999999,34.006600000000105
930,000057901,35896,-81.16529999999996,34.06650000000012
931,404732998,30768,-80.96589999999999,33.982700000000094
932,000057869,29743,-80.87749999999997,34.12040000000015
933,257871624,30768,-82.25949999999993,34.70580000000013
934,522853274,41024,-82.30829999999995,34.83050000000005
935,402047205,30768,-82.27869999999999,34.93740000000006
936,590699641,27691,-82.00859999999996,34.934100000000086
937,415476429,32240,-81.13359999999996,35.26300000000005
938,228540795,30768,-80.97879999999998,34.93880000000012
939,637377367,32240,-80.69589999999995,34.999200000000094
940,396638934,1289,-80.9881,35.099200000000025
941,988468112,54378,-80.88129999999997,35.107100000000045
942,613346311,2149,-80.8049,35.03520000000004
943,928364660,64480,-80.81349999999996,35.06070000000006
944,000057877,51584,-80.70809999999994,35.124100000000034
945,653372284,32240,-80.8344999999999,35.21460000000011
946,403570297,1074,-80.69559999999993,35.21100000000006
947,562329169,31741,-83.9915999999999,35.75240000000009
948,423471274,31741,-84.07839999999999,35.86120000000011
949,008817041,52903,-84.04789999999994,35.921800000000104
950,512990284,20103,-84.02179999999996,36.00840000000007
951,622000610,21161,-83.8851999999999,36.03640000000005
952,609335773,32240,-82.5365,35.44860000000004
953,252717871,32240,-82.51989999999994,35.572300000000105
954,904141538,23277,-82.37369999999999,36.342900000000036
955,652370958,31741,-82.49329999999999,36.550100000000064
956,539223586,1504,-81.30799999999992,35.700900000000104
957,718702095,42986,-80.85749999999996,35.34880000000008
958,000386441,40837,-80.74569999999996,35.29310000000007
959,948158316,37613,-80.86179999999997,35.44310000000009
960,637377052,1289,-80.67869999999994,35.41670000000005
961,243189669,49434,-80.87229999999995,35.595600000000076
962,667525976,32138,-82.11069999999994,36.63650000000009
963,990131682,45186,-80.37499999999993,25.57630000000004
964,928631647,45186,-80.43779999999998,25.6856000000001
965,436961105,33889,-80.36019999999999,25.7689000000001
966,434072312,33889,-80.32259999999998,25.672500000000145
967,928621804,67779,-80.30549999999994,25.692900000000073
968,210311841,36149,-80.32099999999998,25.73320000000007
969,649682309,33889,-80.31769999999996,25.85380000000006
970,665763736,33889,-80.29139999999994,25.940300000000068
971,430758204,33889,-80.3721,25.98010000000004
972,905713954,49704,-80.29899999999999,26.00910000000004
973,603895806,67779,-80.24979999999992,26.047800000000127
974,222826299,5648,-80.32469999999992,26.14610000000009
975,606283349,45186,-80.25759999999998,26.116800000000097
976,595651316,56482,-80.25419999999997,26.19370000000006
977,656532934,33889,-80.19509999999994,25.808700000000023
978,928621762,56482,-80.15689999999998,25.90640000000012
979,990087314,45186,-80.14089999999999,25.972000000000058
980,371155938,54223,-80.17289999999998,26.0125000000001
981,222826240,62131,-80.11559999999996,26.168100000000056
982,652310087,33889,-80.25229999999992,26.296900000000075
983,904169745,36149,-80.20179999999992,26.28370000000016
984,672215969,33889,-80.15259999999996,26.318000000000048
985,452556459,46541,-80.20489999999998,26.35500000000004
986,445662539,1581,-80.09259999999996,26.30200000000005
987,712907478,33889,-80.10899999999995,26.373400000000036
988,396149064,45186,-80.16549999999995,26.52630000000003
989,400757115,39537,-80.08509999999997,26.437500000000124
990,582709556,45412,-80.08859999999997,26.53360000000003
991,637377672,22593,-80.20569999999994,26.592800000000093
992,830053666,36149,-80.13699999999994,26.618000000000105
993,462370644,36149,-80.20299999999999,26.71090000000009
994,131833014,30274,-80.08509999999997,26.722400000000054
995,613841337,33889,-80.08279999999998,26.80520000000009
996,643586969,33889,-80.42959999999992,27.26790000000005
997,475607701,29371,-80.27179999999996,27.23710000000003
998,951849322,32534,-80.44779999999999,27.64030000000009
999,206337537,30768,-80.03089999999995,32.79220000000009
1000,231936246,34871,-79.81819999999993,32.8241000000001
1001,229796578,30768,-80.03489999999991,32.93340000000008
1002,254008857,28717,-80.16129999999997,33.03910000000013
1003,223529967,30768,-79.83789999999995,34.19310000000008
1004,421188073,30768,-78.98279999999994,33.65410000000006
1005,438040358,32240,-80.57929999999998,35.0213000000002
1006,934197302,53733,-78.97439999999992,35.05500000000004
1007,395959240,30768,-78.8937999999999,33.713200000000086
1008,984444851,45136,-77.88059999999994,34.24850000000009
1009,539292441,2364,-77.40289999999995,34.78780000000014
1010,988142303,29016,-80.32009999999997,36.068800000000145
1011,404078462,32240,-80.27859999999998,36.16810000000007
1012,644474520,21493,-80.00839999999992,35.99290000000009
1013,978704310,29660,-79.90319999999993,36.05870000000005
1014,644479131,25792,-80.09949999999996,36.10970000000002
1015,630261386,32240,-79.87669999999996,36.11380000000001
1016,563323898,32240,-79.82109999999992,36.1047000000001
1017,395959307,32240,-79.51999999999995,36.06650000000008
1018,637377094,1289,-78.95309999999996,35.90390000000011
1019,264496274,64480,-78.95749999999995,35.96950000000008
1020,558826962,26782,-80.42409999999995,37.15790000000011
1021,402304395,36423,-79.95789999999991,37.29990000000001
1022,697900405,32138,-79.41719999999998,36.60030000000005
1023,556530830,29996,-79.19089999999991,37.345800000000054
1024,427922848,32240,-78.85139999999998,35.660400000000024
1025,395958960,32240,-78.87779999999997,35.744900000000044
1026,414435066,32240,-78.81579999999995,35.80560000000004
1027,904999893,53733,-78.73859999999993,35.757799999999996
1028,402304102,30090,-78.63839999999995,35.71550000000012
1029,244652905,32240,-78.57959999999999,35.6875000000001
1030,633618202,32240,-78.5098,35.79800000000002
1031,700132065,32240,-78.88559999999998,35.845800000000125
1032,264497314,32240,-78.78749999999995,35.90370000000014
1033,980471346,30090,-78.71779999999997,35.871300000000076
1034,359426103,42986,-78.64109999999991,35.83630000000007
1035,395959844,42986,-78.56809999999996,35.86630000000007
1036,435039685,214,-78.54199999999997,35.97420000000001
1037,439349211,32240,-77.93999999999993,35.38360000000008
1038,940072911,21708,-77.93909999999991,35.3802000000001
1039,618814404,42986,-77.96309999999995,35.74310000000009
1040,952094928,32240,-77.38289999999994,35.578900000000054
1041,907134191,25792,-77.81309999999995,35.97190000000005
1042,979919636,7499,-77.38869999999997,37.24810000000015
1043,975558818,21425,-77.41019999999999,37.35080000000002
1044,958696676,34389,-77.09639999999993,35.101500000000044
1045,208504118,32138,-76.41499999999995,36.82320000000016
1046,631674041,42851,-76.4951,37.10700000000003
1047,401466225,32138,-76.39219999999993,37.04190000000013
1048,697900611,32138,-76.64119999999996,37.25900000000004
1049,509761292,32138,-76.75859999999996,37.27020000000009
1050,637322801,1499,-76.234,36.6585000000001
1051,967032061,46708,-76.2315,36.771500000000124
1052,651922395,32138,-76.21079999999992,36.86590000000006
1053,667526529,32138,-76.10939999999994,36.78830000000012
1054,425508226,32138,-76.13379999999995,36.84370000000005
1055,667526487,32138,-76.00959999999993,36.75530000000003
1056,716697149,31682,-94.24859999999993,39.02520000000003
1057,404478064,422,-92.60359999999997,38.16280000000011
1058,404467745,31682,-92.21419999999995,38.57940000000008
1059,404467744,35906,-92.37739999999995,38.96470000000004
1060,639834662,31682,-90.98159999999994,38.53470000000006
1061,006209910,22291,-92.43839999999993,41.01520000000002
1062,404476268,18414,-91.17169999999996,40.82110000000011
1063,404478062,31682,-90.39669999999992,38.41260000000007
1064,404465476,42242,-90.54689999999994,38.59470000000011
1065,404460150,31682,-90.51739999999994,38.620800000000024
1066,404480229,42242,-90.58549999999994,38.66690000000007
1067,637314683,31682,-90.76629999999994,38.76620000000004
1068,631426277,12672,-90.87769999999995,38.818600000000124
1069,404460148,31682,-90.63609999999994,38.73900000000003
1070,404476412,21332,-90.69989999999999,38.77760000000007
1071,404463676,36962,-90.56469999999996,38.79100000000002
1072,404458661,10560,-90.44699999999996,38.50210000000009
1073,404478055,42242,-90.33959999999999,38.506600000000084
1074,404467738,42242,-90.40679999999998,38.56480000000001
1075,404472301,31682,-90.2956,38.59250000000008
1076,404459148,63364,-90.34319999999994,38.62820000000003
1077,404458660,36962,-90.4258,38.753300000000046
1078,425690091,31682,-90.31049999999996,38.80510000000011
1079,646755512,31682,-90.27639999999994,38.7269000000001
1080,404460911,36250,-90.17059999999994,38.919900000000034
1081,404458658,33984,-90.03029999999995,38.523100000000106
1082,404467644,33984,-89.98519999999994,38.57130000000011
1083,404458603,40781,-89.92319999999991,38.57300000000002
1084,404479386,30586,-89.95109999999993,38.7843000000001
1085,449040260,27187,-88.98069999999993,37.74510000000011
1086,402304085,31029,-87.57619999999994,38.01540000000008
1087,404474284,33984,-89.71000000000001,39.74970000000012
1088,417583762,22656,-90.38729999999998,40.97580000000002
1089,425284604,33984,-89.58479999999993,40.671000000000085
1090,404463610,39195,-89.63459999999995,40.74830000000007
1091,404476304,22656,-88.95819999999996,39.890100000000054
